CAMIS,DBA,Lat,Lng,Cuisine,Grade
50069764,SANSOOKAPSAN,40.7612743,-73.8267763,Korean,B
50036711,MALLY'S,40.703637,-73.926542,Mexican,A
41668701,THE PENROSE,40.7755334,-73.9532487,American,A
50055649,JAMAICA BREEZE RESTAURANT,40.6051546,-73.754585,Caribbean,A
50000709,BAGEL TREE,40.8022671,-73.9341805,Bagels/Pretzels,B
50044957,ANNIE 88 EXPRESS,40.6678909,-73.9508701,Chinese,A
50000312,OMAR'S,40.733476,-73.997078,American,B
50056365,KING'S CHEF,40.8175578,-73.93866,Chicken,A
50044592,CHICKEN/FRIES CONCESSION,40.7500271,-73.9922174,Chicken,A
40529979,ROMEO'S PIZZERIA,40.7291702,-73.7807182,Pizza/Italian,A
40396494,CORNER CAFE AND BAKERY,40.7827238,-73.9508385,American,A
41298820,LE PAIN QUOTIDIEN,40.7284824,-74.0079188,Sandwiches,A
50000782,SOLACE BAR & GRILL,40.8247857,-73.9511341,Spanish,A
50038886,OKINII,40.7288978,-73.999003,Japanese,A
50045788,CHINELOS II DELI-GROCERY RESTAURANT,40.8202577,-73.9538178,Mexican,B
50008075,SUNSET BAGELS,40.6210266,-74.0268982,Delicatessen,A
40739446,DUNKIN' DONUTS,40.7109492,-73.8552368,Donuts,A
41464273,NO. 1 CHINA GARDEN KITCHEN,40.8405425,-73.921925,Chinese,A
41047999,THE BLARNEY STONE PUB & RESTAURANT,46.8509291,-96.8837031,American,A
41153530,RED HOUSE KITCHEN,40.7211998,-73.8548496,Chinese,A
41710976,SWEET MAMA'S SOUL FOOD,40.8201792,-73.9367892,Soul Food,A
41486693,KENNEDY CHICKEN & GYROS,28.5395913,-81.4743725,Chicken,A
50059058,MIS GRILL RESTAURANT,40.6715,-73.984728,Turkish,A
50046016,NYC FALAFEL CO.,40.722536,-73.989167,Middle Eastern,A
40984272,LOS TEMERARIOS,40.7481505,-73.8808473,Mexican,C
41523226,THE LITTLE CHINANTLA RESTAURANT,40.7455537,-73.867901,Mexican,A
41667902,MARIA PIZZERIA,40.627501,-74.013472,Pizza/Italian,A
50063834,AVIATOR GRILL AT INTREPID,40.7644123,-73.9995795,American,A
40659340,SEOUL GARDEN,40.7476751,-73.9873074,Korean,B
41700356,DUNKIN' DONUTS,40.7743608,-73.9485764,Donuts,A
41683811,ARCHWAY CAFE (unit 114) on PEARL ST,40.7029236,-73.9874846,American,A
50006045,DREAM CAFE,40.7669532,-73.9127845,Middle Eastern,A
50044528,39 FANTASTIC BAR,40.6471011,-73.9978551,Chinese,A
41528402,TAQUERIA IZUCAR,40.6992423,-73.915572,Mexican,A
50034271,FIKA,40.7675347,-73.989405,CoffeeTea,A
40397329,HAPISGAH RESTAURANT,40.7185891,-73.8145427,Jewish/Kosher,A
50006379,BETTER GOURMET HEALTH KITCHEN,40.6307582,-74.1027298,American,A
41316100,MAOZ VEGETARIAN,40.7310748,-73.9932717,Mediterranean,A
40754877,ISTANBUL RESTAURANT,40.5835428,-73.9510802,Turkish,A
50073292,MOE'S SOUTHWEST GRILL,40.752723,-73.986,Mexican,A
50017475,EL PARROQUENO RESTAURANT,40.7468396,-73.8625731,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",B
50035390,CAFE CON PAN BAKERY,40.573771,-74.116304,Mexican,A
40424365,MRS. MAXWELL'S BAKERY,40.6756505,-73.8945658,Bakery,A
41713865,PEACHES JAMAICAN RESTAURANT,40.6514446,-73.9374069,Caribbean,A
41653831,THE PARK VIEW,40.8657639,-73.9272682,American,B
50041839,NEW LIN'S GARDEN NY,40.8243171,-73.9227764,Chinese,A
41221373,LILLI AND LOO,40.7638625,-73.9672812,Asian,B
40715796,PIZZA HUT,40.7302426,-73.7447673,Pizza,A
50039359,LA FONDA BOTANERA RESTAURANT,40.6635915,-73.98452,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41547684,PLANET WINGS,40.6302869,-74.1061976,American,A
40682609,VIA BRASIL,40.756647,-73.980755,Brazilian,A
50058924,BANTER,40.7279278,-74.0009847,Australian,A
50040391,RIVER DOCK BAR & GRILL,40.6446792,-74.0729226,American,C
41407474,VENEZIA RISTORANTE & PIZZA,35.4629196,-97.4247046,Pizza/Italian,A
41462643,OBAO,40.7571491,-73.9685481,Thai,A
50001390,PRIK THAI KITCHEN,40.7608873,-73.908988,Thai,A
41661199,MAIN BAKHTAR HALAL KABAB,40.733521,-73.824911,Afghan,A
50008811,BOOBIETRAP,40.70015,-73.9160398,American,B
41016740,SATGURU SWEETS & CATERING,40.674335,-73.8041439,Indian,A
50010634,FARINELLA,40.763764,-73.967358,Pizza/Italian,A
41703753,CROWN FRIED CHICKEN,40.7983177,-73.9416809,Chicken,A
40365166,CORNER BISTRO,40.738046,-74.0037926,American,A
41650198,HINOMARU RAMEN,40.7748072,-73.9092867,Japanese,A
50047819,MCDONALD'S,40.729197,-73.993408,Hamburgers,A
50000851,THE CLASSIC DINER,40.7001154,-73.8314465,American,A
50006109,THE NEW RANCH,40.829726,-73.8748085,American,A
50002841,DUNKIN' DONUTS,40.7050974,-74.0120731,Donuts,A
41453317,DUNKIN' DONUTS,40.757828,-73.9201343,Donuts,A
41632039,EL CHEVERE CUCHIFRITOS,40.7940732,-73.9431148,Spanish,A
50014199,GNOCCHERIA BY LUZZO'S,40.7233621,-73.9831177,Italian,A
40838460,STARBUCKS COFFEE,40.7791659,-73.9474541,CoffeeTea,A
41626723,Y & Y BAKERY,49.803092,2.989034,Bakery,A
50017060,WONTON NOODLE GARDEN,40.715797,-73.998261,Chinese,A
50045208,LITTLE BASIL THAI RESTAURANT,40.7411623,-73.9822049,Thai,A
50003586,THE LIVE OAK,40.717075,-73.9016603,American,A
41390818,NAPOLI PIZZA & PASTA,37.686238,-97.316866,Pizza/Italian,A
41439339,RANCHO LATINO RESTAURANT,40.7529949,-73.8644092,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50049735,JOE COFFEE,40.7269164,-74.0069568,CoffeeTea,A
50049271,TONY'S PIZZA,40.701061,-73.922586,Pizza,A
40787049,BOSTON MARKET,40.7125939,-73.9044536,American,A
41323665,CONEY ISLAND TASTE,40.5939416,-73.9611473,Peruvian,A
41719666,KOFFEECAKE CORNER,40.74499,-73.9915461,CoffeeTea,B
41100350,EMPLOYEE'S ONLY,40.7334327,-74.0060814,American,A
41711831,CARROT TOP PASTRIES,40.8389512,-73.9416466,Bakery,A
50037667,BOCADILLO,40.7089303,-74.0056132,Spanish,A
50005163,FORTUNE BAKERY,40.637555,-74.0077371,Chinese,A
50046044,RAPHA CYCLE CLUB,40.7261025,-74.001155,CoffeeTea,A
40568964,BONA PIZZA,40.8179181,-73.9057966,Pizza/Italian,A
41633655,WOODSIDE CAFE RESTAURANT,40.749603,-73.897739,Indian,B
50001202,CRESCENT GRILL,40.75494,-73.936889,American,A
41574041,SMOKESHACK,40.619259,-73.9329164,American,A
41100265,ROGNER CAFE & LOUNGE,40.7092771,-73.9042159,American,A
50017071,SELENA ROSA MEXICANA,40.7795371,-73.9501791,Tex-Mex,A
41397316,LEE'S TAVERN,40.5887494,-74.0951856,American,A
50033430,BEST WESTERN PREMIER HERALD SQUARE,40.7503113,-73.9857157,American,A
41442317,CROWN FRIED CHICKEN,40.6606992,-73.8848584,Chicken,A
50061062,KENNEDY FRIED CHICKEN,40.7073959,-73.751965,Chicken,A
50032820,HOLIDAY INN EXPRESS,40.6781608,-73.984431,Continental,A
50002780,HOU YI HOT POT,40.7161816,-73.992574,Chinese,B
41530089,BROOKLYNEER,40.7287153,-74.004578,American,A
50063409,ROADSIDE CHICKEN & SEAFOOD,30.4127543,-88.785954,Chinese,C
50051814,CORK & KALE AT EVEN HOTEL,51.8968917,-8.4863157,American,B
40980377,LITTLE TONINO'S PIZZA & CAFE,40.6507218,-73.9770618,Pizza,A
41007946,FRAMES BOWLING LOUNGE,40.7571936,-73.9932135,American,A
50037051,CHECKERS,40.6648162,-73.9235017,Hamburgers,A
41446753,TASTY GRILL,40.7881948,-73.8137735,Greek,B
50032969,GOOD TASTE 360 INC,40.7960482,-73.9358328,Chinese,A
50052392,NEW YORK BURGER CO.,40.747494,-74.0041,American,A
41353929,PIZZARAMA,40.7628067,-73.7853343,Pizza,A
41228799,DONUT CONNECTION,40.5768644,-73.9844837,American,A
50040092,SUBWAY,40.7433433,-73.9771495,Sandwiches,A
40395211,THE GRAY MARE,40.7260554,-73.9899373,Irish,A
41579281,MANOR SUSHI,40.6052362,-74.1212069,Japanese,A
50005377,ACE BAGEL & ROLL,40.7436897,-73.8258978,Delicatessen,A
50012465,TIMES SQUARE DINER & GRILL,40.7615138,-73.9869309,American,B
40514147,CREATIVE EDGE CATERERS,40.732037,-74.008558,American,A
41163622,POPEYES LOUISIANA KITCHEN,40.8559214,-73.929323,Chicken,A
50018441,VIVA MIS EMPANADAS,40.6749979,-73.8428909,Mexican,A
41333361,CUCINA MIA,40.6125604,-74.1272515,Italian,A
41272136,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,36.0495727,-78.9046188,Caribbean,B
40931929,FRANKIE & JOHNNIE'S STEAKHOUSE,36.6550897,-94.7071988,Steak,A
50017781,ASIAN BOWL,40.7422553,-73.7216034,Chinese,A
41434859,PATACON PISAO,40.7351919,-73.8812161,Spanish,A
41629150,AMERICAN MUSEUM OF THE MOVING IMAGE,40.7563454,-73.9239496,CoffeeTea,B
50002267,OCEAN SUSHI,40.5411452,-74.1784295,Japanese,A
41556469,MOSAIC,40.7746285,-73.918449,American,A
50019079,TASTY CARIBBEAN,40.6521397,-73.9307597,Caribbean,A
41373384,APERITIVO PIZZA BAR,40.7550153,-73.9718097,Pizza,A
41404028,SHINY HOUSE RESTAURANT,40.7166567,-73.7432847,Chinese,A
41113515,FORTUNATA'S II,40.701863,-73.923199,Pizza,B
40425021,BAGEL BAZAAR,40.6015652,-73.9937048,Bagels/Pretzels,A
41415201,COUNTRY HEART COOKING,40.5613347,-73.9119393,American,A
50016137,BUFFALO WILD WINGS,40.6553254,-73.8681381,American,A
40743368,DOMINO'S,40.6755212,-73.8120166,Pizza,A
40369869,JIM BRADY'S RESTAURANT,40.7076363,-74.0075839,Irish,A
41001763,ORIENTAL GARDEN RESTAURANT,40.7158656,-73.9972436,Chinese,C
41123512,SUBWAY,40.6262426,-74.1355321,Sandwiches,A
41014902,MAS (farmhouse),40.7293287,-74.0039219,American,A
41608396,VAI,40.7841823,-73.9772803,Mediterranean,A
50044620,JUICE VITALITY,40.7297124,-73.9835272,"Juice, Smoothies, Fruit Salads",A
40383763,COUSIN JOHN'S CAFE AND BAKERY,40.675438,-73.9751018,Bakery,A
40401887,SPORTS MANIA BAR & GRILL,40.6604895,-73.7389456,American,A
50043744,CARIBBEAN COFFEE SHOP,40.657394,-73.888917,Caribbean,A
41362353,REVIVE (FOOD COURT BAR),40.6413111,-73.7781391,American,A
41529002,BELL BOOK & CANDLE,40.734752,-74.000907,American,A
41710099,INDIGO MURPHY'S,40.6278068,-74.0139464,American,A
41299813,AU BON PAIN,40.7505621,-73.9934709,American,A
50064709,LE FRENCH TART,40.6647157,-73.9897537,Bakery,A
40999052,ALLIGATOR LOUNGE,40.7139843,-73.9488881,Pizza,A
50061530,EL VIEJO JHONS RESTAURANT,40.641494,-74.0137925,Mexican,A
41478516,LOWLANDS BAR,40.6684745,-73.9931871,American,B
50042642,KOGANE,40.6986157,-73.9927212,Asian,B
41476127,TERROIR TRIBECA,40.7189227,-74.0099594,Italian,A
41646811,EL PATRON NIGHTCLUB CABARET-RESTAURANT,40.841435,-73.917212,American,A
41631488,WINGSTOP,40.688396,-73.981987,Chicken,A
50015747,NEW CHINA RESTAURANT WANG,40.8199793,-73.9134852,Chinese,A
50000985,COURT STREET GROCERS HERO SHOP,40.6785532,-74.0130185,Delicatessen,A
40381595,PIETROS,40.7507369,-73.9725234,Italian,B
41105399,CROWN FRIED CHICKEN,40.8641045,-73.8910545,Chicken,A
50002576,GOOD TASTE 88,1.3483821,103.7167066,Chinese,A
50018049,COMBITE CREOLE,40.643876,-73.9491716,Creole,C
40560896,YAKITORI TAISHO,40.7295118,-73.9892642,Japanese,C
41411052,MOLE,40.718861,-73.963573,Mexican,A
50057674,W XYZ LOUNGE,40.7482794,-73.9398239,American,A
41371649,MIGUEL'S JAMAICAN WEST INDIAN RESTAURANT,40.6570275,-73.9131537,Caribbean,B
50057478,Zenon Taverna,40.7628998,-73.9207906,Greek,A
50001019,BROADWAY CAFE,40.7432501,-73.9893421,Delicatessen,A
50037612,MANGO MANGO,40.7603143,-73.8292561,"Juice, Smoothies, Fruit Salads",A
41241802,NICK'S LOBSTERS,40.6035837,-73.9152699,Seafood,B
41455844,BAKERY DE PARIS,40.7591798,-73.8039479,CoffeeTea,A
41638986,CRAVE SANDWICHES,40.7554386,-73.9831061,Sandwiches/Salads/Mixed Buffet,A
40941320,TAAM MEVORACH,40.5982791,-73.9624813,Jewish/Kosher,A
50056619,LENWICH,40.7506728,-73.9915393,Sandwiches,A
40663950,FOOD FOR THOUGHT CATERED EVENTS,40.7445645,-73.9932572,American,A
41412957,KHAABAR BAARI,40.7483325,-73.8929882,Bangladeshi,A
50061445,SUSHI KATSUI,40.7322346,-74.000883,Japanese,A
41387444,FAVELA CUBANA,40.7283929,-73.9980822,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50007162,TINA  RESTAURANT,40.8564366,-73.8919378,American,A
50035277,WINGTIPS LOUNGE,40.6431988,-73.7825346,American,A
41693538,NEW CHOI HEE CHINESE,40.6317676,-74.0762799,Chinese,A
41244358,COCO MOKA CAFE,40.7500719,-73.9922026,American,A
50032938,JOHN DOE BAR & KITCHEN,40.744724,-73.9869413,American,A
50054114,PROVA PIZZA BAR,40.7525703,-73.9776273,Pizza/Italian,B
41068920,THE SKINNY,40.721541,-73.988186,American,A
50047102,EMPIRE WOK CHINESE RESTAURANT,40.8327911,-73.8508924,Chinese,B
41399226,MANGO SEED RESTAURANT,40.6544113,-73.9594693,Caribbean,A
50009148,DENNY'S,40.7114986,-74.0059192,American,A
50035439,MICHELLE RESTAURANT,40.7241625,-73.9759656,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41612180,WOODLAND,40.680177,-73.9749578,American,B
41374089,SILVER KRUST,40.6671678,-73.9308856,Caribbean,C
41632513,VILLAGE TAVERNA GREEK GRILL,40.7333061,-73.9930828,Greek,A
41175262,"DUNKIN' DONUTS, BASKIN ROBBINS",40.7068436,-73.7515661,Donuts,A
50051660,THE END,40.7139008,-73.951362,CoffeeTea,B
40996642,RECUERDOS MEXICANOS,40.6356686,-74.1352741,Mexican,A
41648196,VOILA 76,40.7711643,-73.9564015,Sandwiches/Salads/Mixed Buffet,A
41543738,NEW DYNASTY,40.7494444,-73.9957215,Chinese,A
41158265,DEJAVU RESTAURANT,40.6050594,-73.9808434,Russian,A
40717559,BILLIARD COMPANY,40.720545,-73.845155,American,A
50006477,MAIZAL REST.,40.7593326,-73.9260342,Mexican,A
41236336,PIZZA & PITA,36.2790251,-95.8128433,Pizza,A
41112888,S & A WEST INDIAN RESTAURANT,36.1505449,-95.9916448,Caribbean,A
41369777,LUANNE'S WILD GINGER,40.6879047,-73.9898078,Vegetarian,A
40399090,EUROPA CAFE,40.7572538,-73.9828582,CoffeeTea,A
41545758,SOL DE QUITO RESTAURANT II,40.6401438,-73.9940966,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
40810032,AL-MEHRAN RESTAURANT,40.7080911,-73.8031684,Indian,A
41244008,THE STONEWALL INN,40.7338326,-74.0021626,"Bottled beverages, including water, sodas, juices, etc.",A
41111038,COLOMBIAN RESTAURANT & BAKERY,29.7285197,-95.5316219,Bakery,A
50002603,SEABIRD,40.732327,-74.000832,Seafood,A
41101900,STARBUCKS,40.7480897,-73.9892657,CoffeeTea,A
50065983,ANDREWS CLASSIC ROADSIDE HAMBURGERS,40.7543721,-73.9761826,Hamburgers,A
41694248,LA NUEVA CARICIA RESTAURANT,40.8243588,-73.9480586,Mexican,A
50002488,BAR NANA,40.739581,-74.0072509,Armenian,A
40979259,BAI SUSHI,40.759813,-73.920212,Japanese,A
50001015,TRA DI NOI,40.855011,-73.886821,Italian,A
41276130,EL TEQUILA,40.7467682,-73.8830306,Mexican,A
50040477,MOMOCHAI,40.7456279,-73.906936,CoffeeTea,A
41184912,PLAZA DELI,40.7074403,-74.0048334,Delicatessen,B
40861946,SUPPER,40.7229553,-73.9852071,Italian,A
50040448,DUNKIN' DONUTS,40.7459203,-73.9336888,Donuts,A
41709956,EFFYS AT THE 92Y,40.7830623,-73.9526804,Mediterranean,A
40815605,CHOP'T,40.7372876,-73.9910061,Salads,A
41315709,MARTHAS COUNTRY BAKERY,40.774082,-73.9074124,Bakery,A
50043658,HARDEE,40.693407,-73.972197,Chinese,A
50000345,BROTHERS BAGELS,40.68426,-73.994821,American,A
40369782,MCDONALD'S,40.6561384,-73.9305764,Hamburgers,A
50064854,MAROLO RESTAURANT,40.8553022,-73.8873739,Spanish,A
41311922,HAPPY FRESH TORTILLA GRILL,40.6676787,-73.9806197,Tex-Mex,A
50042061,I PIZZA NY,40.7626686,-73.9899323,Pizza,A
41716448,HARLEM SHAKE,40.8071004,-73.9463499,American,C
50001045,BEN & JERRY'S,36.752341,-95.9411051,"Ice Cream, Gelato, Yogurt, Ices",A
41390998,CAFE OLYMPIA,40.751511,-73.971286,American,B
41107325,BUENOS AIRES TANGO,40.7182594,-73.837553,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50033491,COMMONS CAFE,40.6869522,-73.9855651,American,A
41720069,D'ANGELO'S PIZZA,40.734217,-73.849965,Pizza/Italian,B
41272917,BAR GREAT HARRY,40.6823901,-73.9935552,American,A
41642313,LA ROSA BAKERY,40.8393512,-73.9147482,Bakery,B
40378719,THE CLUBHOUSE,40.7140223,-73.9008542,American,A
50014941,DOMINO'S,40.6400624,-73.9664207,Pizza,B
41311830,HERSHEYS ICE CREAM,40.6331688,-73.5820402,"Ice Cream, Gelato, Yogurt, Ices",A
50000904,DUNKIN' DONUTS,40.6967552,-73.9353268,Donuts,A
50062783,Tina's Whiskey Tavern,40.540588,-74.1470947,American,A
41705598,MAMA INES COFFEE SHOP & BAKERY,40.8728598,-73.8778193,Spanish,A
41608874,DUNKIN' DONUTS,40.6086662,-74.1218191,American,A
41636994,TRIPLE SHOT WORLD ATLAS,40.750011,-73.939739,CoffeeTea,A
50045196,CAFE RAE'S,40.7184612,-73.8034965,Delicatessen,B
41369777,LUANNE'S WILD GINGER,40.6879047,-73.9898078,Vegetarian,A
40824688,LA VIENESA SPANISH BAKERY,40.743528,-73.9247228,Bakery,A
40395036,AMERICAN AIRLINES EMPLOYEE CAFETERIA,40.7769271,-73.8739659,American,A
41585055,RIPPERS,40.5846394,-73.8108278,American,A
50058188,GOLDEN FLOWER RESTAURANT,40.8313156,-73.86743,Chinese,A
40617370,LEXINGTON BAR AND BOOKS,40.7710192,-73.9619316,American,A
40995404,EL GUANACO RESTAURANT & PUPUSERIA,26.1816582,-80.1421043,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41264387,CUENCA COFFEE SHOP RESTAURANT,40.6946208,-73.8493278,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50009544,WOK TO WALK,40.7516111,-73.9740985,Asian,A
50001312,MEW,40.7501853,-73.9863204,Japanese,B
50014664,BURNSIDE BEER & WINE CAFETERIA,45.5234303,-122.6583625,Other,A
40645073,LA SABROSURA,40.839972,-73.916549,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",C
40560308,CARIDAD RESTAURANT,40.8474753,-73.9005601,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41690816,ACTION BURGER,40.7123155,-73.943878,American,A
50004932,CONGRESS,40.6869339,-73.9938856,American,A
41605850,AJISEN RAMEN,40.7465708,-73.9922052,Japanese,B
41008857,KRISS WEST INDIAN RESTAURANT,40.7005354,-73.7644223,Caribbean,A
50014114,OLIVE GARDEN,40.8645606,-73.8276557,Italian,C
50044650,GOLDEN STEAMER,40.6047855,-73.9990104,Chinese,A
50053957,MARY WORLD FIT,40.747442,-73.861064,Other,A
50048777,BELLEROSE FAMOUS PIZZA,40.73255,-73.856636,Pizza,A
41516309,GREAT WALL KITCHEN,40.8233214,-73.9004054,Chinese,A
41462894,"YUMMY FRIED CHICKEN, PIZZA & GRILL",40.7097147,-73.7948286,Pizza,A
41504766,LA NUEVA COCINA RESTAURANT,40.8671455,-73.8970758,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",C
41424249,PIERRE LOTI CAFE & WINE BAR,40.7401192,-74.0016201,Turkish,A
41696092,TUFINO PIZZERIA NAPOLETANA,40.7740705,-73.9080347,Italian,A
41637206,BASIK,40.71398,-73.944457,American,A
50033364,EL ORIGINAL,40.7645498,-73.9921452,Tex-Mex,B
41144024,RIDGEWAY DINER,40.7412682,-73.9937695,American,C
50059596,SAN LOCO,40.698682,-73.935281,Mexican,A
50049331,PUEBLO QUERIDO COFFEE,40.730535,-73.951715,CoffeeTea,A
50073086,RICO'S CHICKEN POLLOS A LA BRASA,40.7130436,-73.8772517,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41029337,WENDY'S,40.6252803,-74.1474393,Hamburgers,A
50045292,SPEEDY ROMEO,40.7195031,-73.985142,Pizza/Italian,A
50004469,BARISTA,40.7493734,-73.9488293,Sandwiches,A
41617347,DUNKIN' DONUTS,40.8493194,-73.8530543,Donuts,A
41450361,FREDA'S,40.8009069,-73.9613127,Caribbean,A
40395333,CHICKEN DELICIOUS,40.6050306,-73.979869,Chicken,A
41225392,BAYARD'S ALEHOUSE,40.7343379,-74.0064028,American,A
50044627,BEER PUB (BRIDGE PUB),40.750757,-73.994062,American,A
41036247,DUNKIN' DONUTS,40.5602137,-74.1636037,Donuts,A
50001769,ZEN VEGETARIAN HOUSE,40.6539961,-73.9594543,Vegetarian,A
41476400,CHOP CHOP,40.8501832,-73.9297252,Jewish/Kosher,A
50070375,KENNEDY FRIED CHICKEN,40.8261352,-73.8764925,Chicken,A
40919777,CAFE METRO,40.7593639,-73.9820755,Sandwiches/Salads/Mixed Buffet,A
50006761,PANCHO'S,40.6361345,-74.0261099,Mexican,B
50053297,MOKJA,40.7774336,-73.9492676,Korean,A
41076499,EL CAFETAL BAKERY,40.6953438,-73.8443778,Bakery,A
50009233,HASHI RAMEN & IZAKAYA,40.7576586,-73.7888458,Japanese,A
50044787,VICTOR BAR AND RESTAURANT,40.7043406,-73.901679,Eastern European,A
40936803,A. CHURRASQUEIRA RESTAURANT,40.6977678,-73.8057685,Portuguese,A
41300703,NEW YORK PAO DE QUEIJO,40.762659,-73.9261018,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
50044191,CHECKERS,40.862609,-73.901955,Hamburgers,A
50001251,DON POLLO,40.7400192,-73.9237297,Peruvian,A
40993361,KNAPP PIZZA III,40.604521,-73.974054,Pizza,A
41570741,JEN'S ROTI SHOP,40.6525399,-73.9590175,Caribbean,A
50037441,CEMITAS EL TIGRE,40.7392409,-73.9198649,Mexican,A
41586161,SING SING KITCHEN,40.8310108,-73.9010311,Chinese,B
41545062,MIZUMI,40.7637859,-73.7491213,Japanese,A
50038055,GREAT WALL SHI'S RESTAURANT,40.8152316,-73.9403612,Chinese,A
50017295,EL PALO BAR RESTAURANT,40.7510338,-73.8624364,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41477202,CLAY,40.7368588,-73.9948591,American,A
40880634,STARBUCKS,40.7182903,-74.0000004,CoffeeTea,A
41497700,KUMO SUSHI,40.730456,-73.982934,Japanese,B
50012259,MERIT DELI,40.7543101,-73.9302284,Delicatessen,A
50018166,NIKITA'S PLACE,40.7803468,-73.7936066,Greek,A
50053253,GUSTOSO RESTAURANT,40.6835384,-73.872931,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",C
41252528,Y J FRIED FISH,40.7076869,-73.7960999,Seafood,B
41357172,JUSTINE RESTAURANT,40.835633,-73.9216044,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",A
41214993,SUNSET DINER,40.72165,-73.942151,American,B
40699339,NICK GARDEN COFFEE SHOP,40.8677423,-73.883476,CoffeeTea,A
50058462,BAYA BOWLS,40.6173651,-74.0333482,"Juice, Smoothies, Fruit Salads",A
40962981,MARIO'S PIZZA,40.6248411,-73.9993301,Pizza,A
50004134,ANGUS CLUB STEAKHOUSE,40.7596,-73.9697649,American,B
50036480,EMPIRE CHINESE,40.5999361,-73.9445658,Chinese,B
40364362,21 CLUB,40.760533,-73.977397,American,A
41431210,MARACUS CLUB AND RESTAURANT,40.7003489,-73.8278419,American,A
40520857,TIRAMISU RESTAURANT,40.7751625,-73.9569666,Italian,A
41708738,THE MONTROSE,40.6813638,-73.9769601,American,B
41681319,DUCKS EATERY,40.7303095,-73.9837634,American,A
41696881,NUMERO 28 PIZZERIA,40.7917355,-73.9723567,Pizza/Italian,A
40904248,FUEL,40.6348395,-74.0266254,American,B
50037627,B & Y CATERING (Jewish Community Center),47.7908345,-122.2100452,Jewish/Kosher,A
41595474,COLLEGE POINT MULTIPLEX CINEMAS,40.7718542,-73.8352999,American,A
40364572,DONOHUE'S STEAK HOUSE,40.7654355,-73.9655207,Steak,A
